"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0030449","regulation of complement activation","67/2331","116/17913",4.38738754807347e-30,2.35084201894046e-27,2.05682407636478e-27,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/IL1B/IGHV3-11/IGLC7/IGKV2-29/CR1/CFB/IGLC2/C8G/IGHV2-70/CLU/C4BPA/A2M/IGKV5-2/C1QA/CPB2/C5AR1/CFI/C4B/VTN",67
"BP","GO:2000257","regulation of protein activation cascade","67/2331","117/17913",8.98189490872612e-30,4.41160738266931e-27,3.8598511541973e-27,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/IL1B/IGHV3-11/IGLC7/IGKV2-29/CR1/CFB/IGLC2/C8G/IGHV2-70/CLU/C4BPA/A2M/IGKV5-2/C1QA/CPB2/C5AR1/CFI/C4B/VTN",67
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","139/2331","399/17913",1.25967866453716e-29,5.71118926829384e-27,4.99689536645144e-27,"IGHG4/CD79A/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/KLHL6/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/MUC16/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/MICB/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/LAX1/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/TRAV29DV5/HLA-DRB1/IGKV1-12/PTPRC/IGKV3-15/SKAP1/IGKV3D-11/CD3E/BTN2A2/HLA-DPA1/LCK/MYO1G/HLA-DQB2/IGKV1-5/IGKV2D-30/NCKAP1L/HLA-DRA/PTPN22/FCGR3A/HLA-DPB1/TESPA1/ELMO1/HLA-DQA1/IGHV3-11/CD3D/TRBC1/PRKD2/IGLC7/PTPN2/FCGR2B/TXK/RELB/IGKV2-29/CR1/MUC21/KLRK1/CD3G/IGLC2/STAP1/PSMB9/SLA2/ZAP70/THEMIS/RFTN1/CD247/HCK/LIME1/IGHV2-70/PLSCR1/CACNB3/ZC3H12A/TRAT1/PSMB8/HSP90AB1/LCP2/BTN3A1/WIPF1/HSP90AA1/FCER1G/IGKV5-2/RIPK2/HLA-DQB1/GRAP2/BCL10/MYH2/ITK/ABI1/NFAM1/LYN/VAV1/VAV3/CTLA4/PSMB10/PSME1/LPXN/CLEC4A/CD300A/CSK/C5AR1/MUC20/CARD9/HLA-DQA2/PSMA8/NCK1/LILRB4/CBFB/CD22/CACNA1F/FGR/RELA/HLA-DRB5",139
"BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","74/2331","142/17913",3.94029784391222e-29,1.65886539228705e-26,1.4513924163403e-26,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/PTPRC/IGKV3-15/IGKV3D-11/MYO1G/IGKV1-5/IGKV2D-30/NCKAP1L/FCGR3A/ELMO1/IGHV3-11/IGLC7/FCGR2B/IGKV2-29/CD3G/IGLC2/CD247/HCK/IGHV2-70/PLSCR1/HSP90AB1/WIPF1/HSP90AA1/IGKV5-2/MYH2/ABI1/LYN/VAV1/VAV3/NCK1/FGR",74
"BP","GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","73/2331","139/17913",4.88299676542689e-29,1.79877393346413e-26,1.57380270748857e-26,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/PTPRC/IGKV3-15/IGKV3D-11/MYO1G/IGKV1-5/IGKV2D-30/NCKAP1L/FCGR3A/ELMO1/IGHV3-11/IGLC7/FCGR2B/IGKV2-29/CD3G/IGLC2/CD247/HCK/IGHV2-70/HSP90AB1/WIPF1/HSP90AA1/IGKV5-2/MYH2/ABI1/LYN/VAV1/VAV3/NCK1/FGR",73
"BP","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","73/2331","139/17913",4.88299676542689e-29,1.79877393346413e-26,1.57380270748857e-26,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/PTPRC/IGKV3-15/IGKV3D-11/MYO1G/IGKV1-5/IGKV2D-30/NCKAP1L/FCGR3A/ELMO1/IGHV3-11/IGLC7/FCGR2B/IGKV2-29/CD3G/IGLC2/CD247/HCK/IGHV2-70/HSP90AB1/WIPF1/HSP90AA1/IGKV5-2/MYH2/ABI1/LYN/VAV1/VAV3/NCK1/FGR",73
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","145/2331","434/17913",1.1331201326273e-28,3.9285941539443e-26,3.43724800603167e-26,"IGHG4/CD79A/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/KLHL6/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/MUC16/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/MICB/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/LAX1/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/TRAV29DV5/HLA-DRB1/IGKV1-12/PTPRC/IGKV3-15/SKAP1/IGKV3D-11/CD3E/BTN2A2/HLA-DPA1/LCK/MYO1G/HLA-DQB2/IGKV1-5/IGKV2D-30/NCKAP1L/HLA-DRA/PTPN22/FCGR3A/HLA-DPB1/TESPA1/ELMO1/HLA-DQA1/IGHV3-11/CD3D/TRBC1/PRKD2/IGLC7/PTPN2/FCGR2B/TXK/RELB/IGKV2-29/CR1/MUC21/KLRK1/CD3G/IGLC2/STAP1/PSMB9/SLA2/ZAP70/THEMIS/RFTN1/CD247/HCK/LIME1/IGHV2-70/CD40/PLSCR1/CACNB3/ZC3H12A/TRAT1/PSMB8/HSP90AB1/LCP2/BTN3A1/WIPF1/HSP90AA1/FCER1G/IGKV5-2/RIPK2/HLA-G/HLA-DQB1/LILRB1/GRAP2/BCL10/MYH2/ITK/MAPK10/ABI1/NFAM1/LYN/VAV1/VAV3/CTLA4/PSMB10/PSME1/LPXN/CLEC4A/CD200R1/CD300A/CSK/C5AR1/MUC20/CARD9/LILRB2/HLA-DQA2/PSMA8/NCK1/LILRB4/CBFB/CD22/CACNA1F/FGR/RELA/HLA-DRB5",145
"BP","GO:0038094","Fc-gamma receptor signaling pathway","73/2331","141/17913",1.61955749805471e-28,5.30315105196358e-26,4.63989016547954e-26,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/PTPRC/IGKV3-15/IGKV3D-11/MYO1G/IGKV1-5/IGKV2D-30/NCKAP1L/FCGR3A/ELMO1/IGHV3-11/IGLC7/FCGR2B/IGKV2-29/CD3G/IGLC2/CD247/HCK/IGHV2-70/HSP90AB1/WIPF1/HSP90AA1/IGKV5-2/MYH2/ABI1/LYN/VAV1/VAV3/NCK1/FGR",73
"BP","GO:0006956","complement activation","68/2331","128/17913",1.5645681503352e-27,4.85345509372404e-25,4.24643732326435e-25,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/IL1B/IGHV3-11/IGLC7/IGKV2-29/CR1/CFB/IGLC2/C8G/IGHV2-70/CLU/C4BPA/A2M/IGKV5-2/C1QA/CPB2/C5AR1/CFI/FCN2/C4B/VTN",68
"BP","GO:0002694","regulation of leukocyte activation","155/2331","492/17913",1.98131438796419e-27,5.83893350133047e-25,5.10866272980872e-25,"MZB1/IRF4/TNFSF9/IRF1/LAX1/CD300LF/NOD2/TIGIT/RUNX3/CD74/IKZF3/PTPRC/CD3E/BTN2A2/CD27/HLA-DPA1/LCK/CD28/NCKAP1L/PTPN22/TNFRSF18/SIRPG/TBX21/CD84/ITGB2/CST7/ADAM8/HLA-DPB1/TESPA1/JAK3/IL1B/LAG3/XCL1/PTPN2/FCGR2B/HLA-F/CD6/SPN/PRAM1/CD274/CR1/CD83/PDCD1/SAMSN1/CD2/KLRK1/CCR2/STAP1/BPI/HAVCR2/SLA2/TOX/LST1/ZAP70/IL6ST/UNC13D/CD86/MERTK/TSPAN32/TNFAIP3/EBI3/HLA-E/CD40/DOCK8/TNFSF8/PLSCR1/LRFN5/ICOSLG/ZC3H12A/RASGRP1/CD1D/IL10/TYROBP/ICOS/MPL/SPTA1/IL4R/GPR183/SLC7A2/TLR9/FANCD2/MAD2L2/CEBPA/TNFSF14/FCER1G/IFNL1/RIPK2/CCL2/HLA-G/LILRB1/GRAP2/PAXIP1/BCL10/CAMK4/MILR1/RAC2/ATP11C/IL2/TSLP/INHBA/FOXF1/SIT1/HHLA2/NFAM1/LYN/CX3CL1/MFHAS1/VAV1/VAV3/WNT5A/CTLA4/CD276/HMOX1/C1QA/CASP3/PDE5A/BMP4/CD300A/CSK/C5AR1/MMP8/TMIGD2/IL33/IL27/HLA-DOA/ITGAM/TACR1/MYB/STAT6/LILRB2/STAT5B/TNFRSF1B/PTAFR/SLAMF8/THBS1/AIF1/HSPH1/SMAD7/CEBPB/MIR142/NCK1/LILRB4/SCGB1A1/CBFB/CD22/EPO/IDO1/HSPD1/MDK/SOCS5/FGR/HLA-DMB/PRKCZ/IL12A/XBP1",155
"BP","GO:0002673","regulation of acute inflammatory response","77/2331","160/17913",2.70843272639576e-27,7.6016678520841e-25,6.65093329654779e-25,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/ADAM8/PIK3CG/IL1B/IGHV3-11/IGLC7/FCGR2B/F12/IGKV2-29/CR1/CFB/IGLC2/IL6ST/OSM/C2CD4B/C8G/HLA-E/IGHV2-70/CLU/C4BPA/A2M/TNFRSF11A/FCER1G/IGKV5-2/C1QA/CPB2/C5AR1/CFI/C4B/VTN",77
"BP","GO:0042110","T cell activation","143/2331","443/17913",1.45826364566137e-26,3.90682087614915e-24,3.41819789478232e-24,"IRF4/RHOH/TNFSF9/MICB/EOMES/IRF1/LY9/LAX1/NOD2/TIGIT/RUNX3/SLAMF6/DOCK2/CD8A/CD74/PTPRC/CD3E/BTN2A2/CD27/HLA-DPA1/LCK/CD28/NCKAP1L/PTPN22/TNFRSF18/SIRPG/TBX21/CD7/ADAM8/HLA-DPB1/TESPA1/JAK3/PIK3CG/IL1B/LAG3/XCL1/CD3D/PTPN2/FCGR2B/CD8B/CD6/RAB27A/RELB/SPN/CD274/CR1/CD83/PDCD1/ITGAL/CD2/KLRK1/CCR2/CD3G/HAVCR2/SLA2/ZAP70/IL6ST/B2M/THEMIS/CD86/PRR7/EBI3/HLA-E/TCF7/DOCK8/TNFSF8/ICOSLG/ZC3H12A/RASGRP1/CD1D/IL10/ICOS/JAML/BATF/LCP1/SPTA1/IL4R/GPR183/FANCD2/RSAD2/APBB1IP/PLA2G2D/BTN3A1/TNFSF14/PAX1/JMJD6/IFNL1/RIPK2/CCL2/HLA-G/LILRB1/GRAP2/BCL10/CAMK4/RAC2/IL2/ITK/BCL3/WNT4/SIT1/HHLA2/LYN/VAV1/MSN/CTLA4/CD276/PSMB10/ELF4/CASP3/PDE5A/CLEC4A/ICAM1/BMP4/CD300A/CSK/TMIGD2/IL27/HLA-DOA/MYB/AZI2/IL18R1/STAT6/LILRB2/STAT5B/TNFRSF1B/AIF1/HSPH1/SMAD7/CEBPB/NCK1/LILRB4/SCGB1A1/PTGER4/CBFB/EPO/IDO1/HSPD1/MDK/SOCS5/HLA-DMB/PRKCZ/IL12A/XBP1",143
"BP","GO:0072376","protein activation cascade","72/2331","151/17913",2.70015434457869e-25,6.91943900302034e-23,6.05403026731853e-23,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/IL1B/IGHV3-11/IGLC7/F12/IGKV2-29/CR1/CFB/IGLC2/C8G/IGHV2-70/CLU/C4BPA/A2M/GP1BA/IGKV5-2/GP5/C1QA/CPB2/C5AR1/CFI/FCN2/C4B/F3/VTN",72
"BP","GO:0006909","phagocytosis","111/2331","308/17913",2.87747267078749e-25,7.06659330067561e-23,6.18278009394207e-23,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IL2RG/IGLV3-1/IGHV3-53/CD300LF/IGKV3D-20/IGLV7-43/IGLV3-27/SLAMF1/DOCK2/IGKV1D-39/IGKV1-12/IRF8/PTPRC/IGKV3-15/IGKV3D-11/MYO1G/IGKV1-5/IL2RB/IGKV2D-30/ICAM5/NCKAP1L/ITGB2/FCGR3A/ELMO1/IL1B/MARCO/IGHV3-11/IGLC7/FCGR2B/RAB27A/IGKV2-29/ITGAL/CD3G/IGLC2/STAP1/ARHGAP25/UNC13D/CD247/MERTK/TICAM2/HCK/IGHV2-70/C4BPA/RUBCN/TYROBP/CD302/HSP90AB1/DYSF/WIPF1/HSP90AA1/JMJD6/FCER1G/IGKV5-2/CCL2/MYH2/NCF2/ABI1/LYN/VAV1/VAV3/ITGB1/CD300A/CSK/ITGAM/SYT7/FCN2/C4B/THBS1/AIF1/NCK1/CDC42SE1/FGR/BIN2/PRTN3",111
"BP","GO:0002526","acute inflammatory response","90/2331","220/17913",3.12809228294438e-25,7.37479036626968e-23,6.45243119753454e-23,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/SERPINA1/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/ADAM8/PIK3CG/IL1B/IGHV3-11/IGLC7/FCGR2B/F12/CD6/IGKV2-29/CR1/CFB/IGLC2/IL6ST/OSM/C2CD4B/C8G/HLA-E/IGHV2-70/CLU/PLSCR1/C4BPA/HP/A2M/ORM1/TNFRSF11A/FCER1G/IGKV5-2/ORM2/C1QA/SAA2/ICAM1/CPB2/C5AR1/CFI/TACR1/SAA1/C4B/CEBPB/F3/EPO/VTN",90
"BP","GO:0070613","regulation of protein processing","76/2331","173/17913",8.14425882476756e-24,1.84624082743e-21,1.61533295475855e-21,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/CST7/ADAM8/IL1B/IGHV3-11/IGLC7/F12/IGKV2-29/CR1/CFB/IGLC2/C8G/IGHV2-70/CLU/C4BPA/A2M/CHAC1/CCBE1/IGKV5-2/GAS1/C1QA/CPB2/HPN/C5AR1/CFI/CARD16/C4B/THBS1/VTN",76
"BP","GO:1903317","regulation of protein maturation","76/2331","175/17913",1.95657791984379e-23,4.2711371331701e-21,3.73694940714024e-21,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/IGKV1D-39/IGKV1-12/IGKV3-15/IGKV3D-11/IGKV1-5/IGKV2D-30/CST7/ADAM8/IL1B/IGHV3-11/IGLC7/F12/IGKV2-29/CR1/CFB/IGLC2/C8G/IGHV2-70/CLU/C4BPA/A2M/CHAC1/CCBE1/IGKV5-2/GAS1/C1QA/CPB2/HPN/C5AR1/CFI/CARD16/C4B/THBS1/VTN",76
"BP","GO:0050727","regulation of inflammatory response","143/2331","479/17913",7.8541012299486e-23,1.65328830890418e-20,1.44651285434279e-20,"IGHG4/IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGLV1-51/IGLC3/IGHV4-39/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGLV2-11/IGKV2-28/IGHV3-7/IGLC6/IGLV3-19/IGHV4-59/IGHV4-34/IGKV1D-33/IGLV1-40/IGLV3-1/IGHV3-53/IGKV3D-20/IGLV7-43/IGLV3-27/NOD2/GBP5/IGKV1D-39/LTA/BIRC3/IGKV1-12/PTPRC/IGKV3-15/IGKV3D-11/PGLYRP1/IGKV1-5/CD28/IGKV2D-30/ITGB2/CST7/ADAM8/SOCS3/SEMA7A/PIK3CG/IL1B/IGHV3-11/XCL1/IGLC7/PTPN2/FCGR2B/F12/CD6/IGKV2-29/CR1/SIGLEC10/CFB/CCR2/IGLC2/STAP1/ELANE/MMP3/ACP5/IL6ST/OSM/C1QTNF3/TLR7/C2CD4B/C8G/TNFAIP3/HCK/HLA-E/IGHV2-70/CLU/LRFN5/C4BPA/ZC3H12A/IL10/NLRX1/A2M/SLC7A2/TLR9/FANCD2/OTULIN/CEBPA/TNFRSF11A/TRPV4/FCER1G/IGKV5-2/WFDC1/IL2/TSLP/FOXF1/LYN/CX3CL1/MFHAS1/WNT5A/LPL/METRNL/C1QA/CD200R1/CPB2/FEM1A/C5AR1/MMP8/CFI/IL33/ITGAM/PLA2G2A/SAA1/PBK/NAPEPLD/STAT5B/TNFRSF1B/SLAMF8/C4B/ABCD1/CEBPB/MIR142/SCGB1A1/PTGER4/SBNO2/IDO1/MDK/SOCS5/VTN/RELA",143
"BP","GO:0051249","regulation of lymphocyte activation","125/2331","401/17913",7.31395933541277e-22,1.48649918354906e-19,1.30058391231169e-19,"MZB1/IRF4/TNFSF9/IRF1/LAX1/NOD2/TIGIT/RUNX3/CD74/IKZF3/PTPRC/CD3E/BTN2A2/CD27/HLA-DPA1/LCK/CD28/NCKAP1L/PTPN22/TNFRSF18/SIRPG/TBX21/ADAM8/HLA-DPB1/TESPA1/JAK3/IL1B/LAG3/XCL1/PTPN2/FCGR2B/HLA-F/CD6/SPN/CD274/CR1/CD83/PDCD1/SAMSN1/CD2/KLRK1/CCR2/HAVCR2/SLA2/TOX/LST1/ZAP70/IL6ST/CD86/MERTK/TNFAIP3/EBI3/HLA-E/CD40/DOCK8/TNFSF8/ICOSLG/ZC3H12A/RASGRP1/CD1D/IL10/TYROBP/ICOS/MPL/SPTA1/IL4R/GPR183/TLR9/FANCD2/MAD2L2/TNFSF14/IFNL1/RIPK2/CCL2/HLA-G/LILRB1/GRAP2/PAXIP1/BCL10/CAMK4/RAC2/ATP11C/IL2/INHBA/SIT1/HHLA2/NFAM1/LYN/VAV1/VAV3/CTLA4/CD276/CASP3/PDE5A/BMP4/CD300A/CSK/TMIGD2/IL27/HLA-DOA/TACR1/MYB/STAT6/LILRB2/STAT5B/TNFRSF1B/SLAMF8/AIF1/HSPH1/SMAD7/CEBPB/NCK1/LILRB4/SCGB1A1/CBFB/CD22/EPO/IDO1/HSPD1/MDK/SOCS5/HLA-DMB/PRKCZ/IL12A/XBP1",125
