"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002920","regulation of humoral immune response","79/3706","135/17913",6.7079480460517e-22,3.56333821164784e-19,3.17580425944767e-19,"IGLV1-51/C1S/CR1/C1R/IGLV3-25/IGHG4/CCR7/IGHV1OR15-1/PTPRC/KLK7/PROS1/SERPING1/CFB/IL1B/IGHV3-13/FCER2/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/IGLV1-47/CFH/IGHG1/IGHV3-33/ZP3/IGLV6-57/KLK5/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/IGLC6/CFI/IGKV2-30/C5AR1/C4B/CFHR1/IGHV4-34/IGLV7-43/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/CFP/C3AR1/IGKV3D-11/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/C2/IGLC2/IGHV3-7/IGKV1-12/IGKV2-28/IGHV4-59/CR2/PGC/CD81",79
"BP","GO:2000257","regulation of protein activation cascade","72/3706","117/17913",6.98922172928638e-22,3.56333821164784e-19,3.17580425944767e-19,"IGLV1-51/C1S/CR1/C1R/IGLV3-25/IGHG4/IGHV1OR15-1/PROS1/SERPING1/CFB/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/IGLV1-47/CFH/IGHG1/IGHV3-33/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/IGLC6/CFI/IGKV2-30/C5AR1/C4B/CFHR1/IGHV4-34/IGLV7-43/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/CFP/C3AR1/IGKV3D-11/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/C2/IGLC2/IGHV3-7/IGKV1-12/IGKV2-28/IGHV4-59/CR2/CD81",72
"BP","GO:0016064","immunoglobulin mediated immune response","92/3706","171/17913",1.02975347650924e-21,4.84617828406427e-19,4.3191279419578e-19,"BCL3/IL10/IGLV1-51/C1S/CR1/C1RL/C1R/IGLV3-25/XCL1/IGHG4/IGHV1OR15-1/IL4R/PTPRC/FCER1G/TBX21/SERPING1/IGHV3-13/FCER2/IGKV1-17/IGHV2-70/HLA-DQB1/IGLV1-40/C3/IGKV1-16/GCNT3/C7/MAD2L2/IGLV1-47/BCL6/IGHG1/IL2/IGHV3-33/BATF/ZP3/IGLV6-57/SWAP70/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/TCIRG1/IGLV3-21/IGHV3-48/C4BPA/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/CD28/IGLC6/CFI/IGKV2-30/CD74/C4B/CD226/AICDA/STAT6/IGHV4-34/IGLV7-43/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/HSPD1/IGKV3D-11/IRF7/IGLV3-1/TLR8/IGHV3-53/IGHV3-11/HLA-E/IGKV3D-20/C2/CD40LG/IGLC2/IGHV3-7/ATAD5/IGKV1-12/IGKV2-28/CLCF1/IGHV4-59/CR2/CD81",92
"BP","GO:0006956","complement activation","76/3706","128/17913",1.16986036486193e-21,5.11228979444664e-19,4.55629826314647e-19,"IGLV1-51/C1S/CR1/C1RL/C1R/IGLV3-25/IGHG4/IGHV1OR15-1/PROS1/SERPING1/CFB/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/IGLV1-47/CFH/IGHG1/IGHV3-33/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/IGLC6/CFI/IGKV2-30/C5AR1/C4B/CFHR1/IGHV4-34/IGLV7-43/FCN1/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/CFP/C3AR1/IGKV3D-11/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/C2/FCN2/IGLC2/IGHV3-7/IGKV1-12/IGKV2-28/IGHV4-59/KRT1/CR2/CD81",76
"BP","GO:0002673","regulation of acute inflammatory response","87/3706","160/17913",5.12548399740137e-21,2.09051407307344e-18,1.86315839344134e-18,"IGLV1-51/OSMR/C1S/CR1/C1R/IGLV3-25/OSM/IGHG4/CCR7/IGHV1OR15-1/FCER1G/IL6/PROS1/SERPING1/CFB/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/IGLV1-47/CFH/IGHG1/IGHV3-33/ZP3/IGLV6-57/TAC1/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/C2CD4B/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/ADAM8/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/IGLC6/IL6ST/CFI/IGKV2-30/C5AR1/C4B/CFHR1/IGHV4-34/IGLV7-43/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/FFAR3/A2M/CFP/C2CD4A/C3AR1/IGKV3D-11/IGLV3-1/IGHV3-53/IGHV3-11/HLA-E/IGKV3D-20/C2/PIK3CG/IGLC2/IGHV3-7/IGKV1-12/F12/IGKV2-28/IGHV4-59/CR2/CD81",87
"BP","GO:0042110","T cell activation","175/3706","443/17913",4.35302249991433e-20,1.66448697840474e-17,1.48346424668133e-17,"BCL3/RUNX1/IL10/TNFSF9/BCL2/RHOH/ZFP36L1/IRF4/LILRB2/RELB/ELF4/CR1/NOD2/SLC11A1/EOMES/EBI3/NCKAP1L/XCL1/RARA/TNFSF8/STAT3/CCR7/DOCK2/IL18R1/APBB1IP/CXADR/IL4R/CEACAM1/PTPRC/PRKCQ/IL6/TBX21/PTPN22/HAVCR2/IGF1/SLAMF6/FANCA/LAX1/NFKBIZ/IL1B/CLEC4G/PATZ1/IRF1/CCL2/BTN2A2/ZC3H12A/MAP3K8/LEF1/CD86/TNFRSF1B/KIT/PTPN2/PELI1/AIF1/RUNX3/ADA/DUSP22/RAB27A/HLA-G/LAG3/JAK3/CD1D/SLA2/IGFBP2/CD7/CD3D/KLRK1/SDC4/CD1C/PIK3CD/BCL6/LY9/RASGRP1/GPR183/IL2/ITK/BATF/ZP3/LGALS3/LEPR/HSPH1/FANCD2/CCR2/MICB/TIGIT/CD8A/CD3G/IL27/TCIRG1/NFKBID/CD300A/ARG1/ADAM8/ITGAL/PDCD1/IL7/ZAP70/LEP/HLA-DPB1/SLC46A2/TNFSF14/VCAM1/DLG1/CD55/CD28/VSIG4/SMAD7/IL6ST/CD3E/CLEC7A/IL2RA/PRKCZ/CD74/RAB29/CCR9/PAG1/STAT6/LILRB4/ADAM17/THEMIS/IL7R/ANXA1/B2M/EIF2AK4/LCK/CD2/CDH26/HLA-DPA1/RAG1/MSN/CD8B/FZD8/PNP/VNN1/FGL1/PTGER4/RUNX2/IL1RL2/HES1/HSPD1/SCGB1A1/SOCS5/LYN/CEBPB/SEMA4A/DOCK8/PAK1/TWSG1/RIPK2/BAX/HLA-E/METTL3/SOCS6/LFNG/CD40LG/GRAP2/PAX1/PIK3CG/PSMB10/PRLR/SP3/SPN/CLEC4A/PRDX2/MAFB/CD160/CD6/IL15/TNFRSF21/SIRPG/JAML/AGER/ICAM1/NKAP/CD81",175
"BP","GO:1903317","regulation of protein maturation","90/3706","175/17913",1.56496752952187e-19,5.6320419680087e-17,5.01952433617541e-17,"THBS1/IGLV1-51/C1S/CR1/C1R/IGLV3-25/IGHG4/IGHV1OR15-1/CST7/TFR2/PROS1/SERPING1/CFB/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/LDLRAD3/IGLV1-47/CFH/IGHG1/NKD2/IL1R2/IGHV3-33/CHAC1/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/SIRT4/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/ADAM8/SERPINF2/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/IGLC6/MMP14/CFI/IGKV2-30/C5AR1/PRKACB/C4B/CFHR1/IGHV4-34/IGLV7-43/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/CFP/C3AR1/SERPINE1/IGKV3D-11/RFX4/IGLV3-1/IGHV3-53/IGHV3-11/MDM2/IGKV3D-20/C2/NLRP7/IGLC2/IGHV3-7/IGKV1-12/F12/IGKV2-28/IGHV4-59/CR2/BCL2L12/CD81",90
"BP","GO:0006909","phagocytosis","133/3706","308/17913",2.11881574020875e-19,7.20161927699841e-17,6.41840089724054e-17,"THBS1/MYO1G/CDC42SE1/MYH2/IGLV1-51/TLR2/IRF8/IGLV3-25/SLC11A1/NCKAP1L/RARA/HCK/IGHG4/IGHV1OR15-1/ITGB2/DOCK2/MARCO/SLAMF1/PTPRC/ICAM5/FCGR3A/FCER1G/CEACAM4/P2RY6/FGR/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IL15RA/PIK3CB/CCL2/IL2RG/FPR2/LBP/IGLV1-40/NCF2/CRP/AIF1/CD300LF/C3/IGKV1-16/RAB27A/TLR4/TREM2/IGLV1-47/MSR1/IGHG1/FCGR2A/EIF2AK1/PIK3R2/IGHV3-33/LEPR/IGLV6-57/RUBCN/TYROBP/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/CD3G/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/ITGAM/CD300A/IGHV3-48/C4BPA/ITGAL/SNX3/IGLC3/IGLV2-23/IGHV3-23/LEP/IGKV3-15/IGHG2/IGKV1D-33/IGLC6/MYO10/IGKV2-30/CLEC7A/C4B/ACTR3/IL2RB/IGHV4-34/IGLV7-43/MERTK/ANXA1/CD247/FCN1/IGKV2D-28/IGKV1-5/ARHGAP25/MFGE8/MYD88/IGKV3-20/PTX3/WIPF3/IGKV4-1/VAV2/WIPF1/CORO1C/LYN/SPON2/IGKV3D-11/PAK1/UNC13D/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/C2/FCN2/AXL/IGLC2/IGHV3-7/VAV3/ELMO1/CAMK1D/IGKV1-12/IGKV2-28/PTK2/IGHV4-59/IL15/LRP1/ARPC2/APOA1/LYAR/ABR",133
"BP","GO:0070613","regulation of protein processing","89/3706","173/17913",2.42157956985402e-19,7.79748621492994e-17,6.94946380711569e-17,"THBS1/IGLV1-51/C1S/CR1/C1R/IGLV3-25/IGHG4/IGHV1OR15-1/CST7/PROS1/SERPING1/CFB/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/LDLRAD3/IGLV1-47/CFH/IGHG1/NKD2/IL1R2/IGHV3-33/CHAC1/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/SIRT4/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/ADAM8/SERPINF2/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/IGLC6/MMP14/CFI/IGKV2-30/C5AR1/PRKACB/C4B/CFHR1/IGHV4-34/IGLV7-43/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/CFP/C3AR1/SERPINE1/IGKV3D-11/RFX4/IGLV3-1/IGHV3-53/IGHV3-11/MDM2/IGKV3D-20/C2/NLRP7/IGLC2/IGHV3-7/IGKV1-12/F12/IGKV2-28/IGHV4-59/CR2/BCL2L12/CD81",89
"BP","GO:0072376","protein activation cascade","81/3706","151/17913",3.52918886136995e-19,1.07957887269307e-16,9.62168331678755e-17,"IGLV1-51/C1S/CR1/C1RL/C1R/IGLV3-25/IGHG4/IGHV1OR15-1/PROS1/SERPING1/CFB/IL1B/IGHV3-13/IGKV1-17/IGHV2-70/IGLV1-40/C3/IGKV1-16/C7/IGLV1-47/CFH/IGHG1/GP1BA/IGHV3-33/TFPI/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/CD55/VSIG4/F13A1/IGLC6/CFI/IGKV2-30/C5AR1/C4B/PRCP/CFHR1/IGHV4-34/IGLV7-43/FCN1/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/CFP/C3AR1/IGKV3D-11/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/C2/FCN2/IGLC2/IGHV3-7/IGKV1-12/F12/IGKV2-28/IGHV4-59/KRT1/CR2/CD81",81
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","169/3706","434/17913",1.05311080443424e-18,3.06806281025176e-16,2.73439296589943e-16,"RUNX1/MYO1G/MYH2/BCL2/IGLV1-51/LILRB2/RELB/CR1/IGLV3-25/NCKAP1L/HCK/IGHG4/CCR7/IGHV1OR15-1/PLSCR1/CD79A/CACNB3/HLA-DRB1/KLHL6/CEACAM1/PTPRC/PRKCQ/FCGR3A/FCER1G/MUC1/PTPN22/LAX1/NFKBIZ/FGR/IGHV3-13/THEMIS2/IGKV1-17/IGHV2-70/PIK3CB/HLA-DQB1/LCP2/BTN2A2/FPR2/ZC3H12A/IGLV1-40/KIT/PTPN2/ADA/IGKV1-16/DUSP22/HLA-G/SLA2/MNDA/CD3D/KLRK1/SKAP1/IGLV1-47/PIK3CD/IGHG1/FCGR2A/PIK3R2/EIF2B5/IGHV3-33/ITK/LGALS3/IGLV6-57/MICB/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/CD3G/GAB2/IGLV2-14/IGHV1-69/IGKV1D-39/IGHG3/IGLV3-21/NFKBID/CD300A/IGHV3-48/HLA-DQA1/TXK/IGLC3/ZAP70/IGLV2-23/IGHV3-23/HLA-DPB1/HLA-DRA/IGKV3-15/IGHG2/IGKV1D-33/RELA/MAPK10/IGLC6/MYO10/CD3E/IGKV2-30/C5AR1/PRKACB/RAB29/PRKD2/PAG1/ACTR3/CD226/LILRB4/THEMIS/CD22/PSMB9/IGHV4-34/IGLV7-43/PSMB8/LCK/CD247/FCN1/IGKV2D-28/IGKV1-5/HLA-DPA1/KCNN4/CD38/IGKV3-20/WIPF3/IGKV4-1/VAV2/GCSAM/WIPF1/TRAT1/MAP2K4/EIF2B4/CALM1/NFAM1/C3AR1/MUC4/LYN/MUC20/IGKV3D-11/PAK1/IGLV3-1/SHC1/IGHV3-53/IGHV3-11/RIPK2/BAX/ELF1/SPPL3/TRBC1/IGKV3D-20/GRAP2/TEC/PSMB10/BLK/IGLC2/IKBKB/MUC2/IGHV3-7/CLEC4A/VAV3/CARD9/ELMO1/IGKV1-12/LILRA2/LPXN/IGKV2-28/MAPK9/TRAV8-4/CD160/PTK2/IGHV4-59/SKP1/CD200R1/TNFRSF21/ARPC2/CR2/CD81",169
"BP","GO:0006959","humoral immune response","121/3706","276/17913",2.11364592448824e-18,5.87785716637231e-16,5.23860568844455e-16,"BCL3/BCL2/IGLV1-51/C1S/CR1/C1RL/C1R/IGLV3-25/SLC11A1/LCN2/EBI3/IGHG4/CCR7/IGHV1OR15-1/PTPRC/PLA2G2A/KLK7/IL6/PROS1/SERPING1/CFB/IL1B/IGHV3-13/CCL13/FCER2/IGKV1-17/IGHV2-70/SH2D1A/HLA-DQB1/CCL2/IGLV1-40/S100A9/C3/IGKV1-16/POU2AF1/C7/TREM2/IGLV1-47/CFH/IGHG1/S100A8/GPR183/IGHV3-33/HIST1H2BJ/ZP3/IGLV6-57/KLK5/CCR2/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/C4BPB/PGLYRP4/BPIFB1/EPPIN/IGLV2-14/IGHV1-69/IGKV1D-39/C4A/IGHG3/IGLV3-21/IGHV3-48/C4BPA/RNASE6/PDCD1/IGLC3/IL7/IGLV2-23/IGHV3-23/BPI/IGKV3-15/IGHG2/IGKV1D-33/CD55/CD28/VSIG4/IGLC6/CFI/IGKV2-30/C5AR1/C4B/IGHA1/CFHR1/IGHV4-34/IGLV7-43/FCN1/IGHM/IGKV2D-28/IGKV1-5/IGKV3-20/IGKV4-1/A2M/JCHAIN/GNLY/SLPI/CFP/C3AR1/SPON2/IGKV3D-11/IGLV3-1/IGHV3-53/IGHV3-11/HLA-E/IGKV3D-20/C2/FCN2/PSMB10/IGLC2/IGHV3-7/IGKV1-12/IGKV2-28/IGHV4-59/PGLYRP3/TREM1/TNFRSF21/KRT1/CR2/H2BFS/PGC/CD81",121
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","158/3706","399/17913",2.2712534896534e-18,6.04153428247806e-16,5.38448195716459e-16,"RUNX1/MYO1G/MYH2/BCL2/IGLV1-51/RELB/CR1/IGLV3-25/NCKAP1L/HCK/IGHG4/CCR7/IGHV1OR15-1/PLSCR1/CD79A/CACNB3/HLA-DRB1/KLHL6/CEACAM1/PTPRC/PRKCQ/FCGR3A/FCER1G/MUC1/PTPN22/LAX1/NFKBIZ/FGR/IGHV3-13/THEMIS2/IGKV1-17/IGHV2-70/PIK3CB/HLA-DQB1/LCP2/BTN2A2/ZC3H12A/IGLV1-40/PTPN2/ADA/IGKV1-16/DUSP22/SLA2/MNDA/CD3D/KLRK1/SKAP1/IGLV1-47/PIK3CD/IGHG1/FCGR2A/PIK3R2/EIF2B5/IGHV3-33/ITK/LGALS3/IGLV6-57/MICB/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/CD3G/IGLV2-14/IGHV1-69/IGKV1D-39/IGHG3/IGLV3-21/NFKBID/CD300A/IGHV3-48/HLA-DQA1/TXK/IGLC3/ZAP70/IGLV2-23/IGHV3-23/HLA-DPB1/HLA-DRA/IGKV3-15/IGHG2/IGKV1D-33/RELA/IGLC6/MYO10/CD3E/IGKV2-30/C5AR1/PRKACB/RAB29/PRKD2/PAG1/ACTR3/CD226/LILRB4/THEMIS/CD22/PSMB9/IGHV4-34/IGLV7-43/PSMB8/LCK/CD247/FCN1/IGKV2D-28/IGKV1-5/HLA-DPA1/KCNN4/CD38/IGKV3-20/WIPF3/IGKV4-1/VAV2/GCSAM/WIPF1/TRAT1/EIF2B4/NFAM1/C3AR1/MUC4/LYN/MUC20/IGKV3D-11/PAK1/IGLV3-1/IGHV3-53/IGHV3-11/RIPK2/BAX/ELF1/SPPL3/TRBC1/IGKV3D-20/GRAP2/TEC/PSMB10/BLK/IGLC2/IKBKB/MUC2/IGHV3-7/CLEC4A/VAV3/CARD9/ELMO1/IGKV1-12/LILRA2/LPXN/IGKV2-28/TRAV8-4/CD160/PTK2/IGHV4-59/SKP1/TNFRSF21/ARPC2/CR2/CD81",158
"BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","72/3706","142/17913",1.74281690167298e-15,4.44273075184803e-13,3.95955769766054e-13,"MYO1G/MYH2/IGLV1-51/IGLV3-25/NCKAP1L/HCK/IGHG4/IGHV1OR15-1/PLSCR1/PTPRC/FCGR3A/FGR/IGHV3-13/IGKV1-17/IGHV2-70/PIK3CB/IGLV1-40/IGKV1-16/IGLV1-47/IGHG1/FCGR2A/PIK3R2/IGHV3-33/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/CD3G/IGLV2-14/IGHV1-69/IGKV1D-39/IGHG3/IGLV3-21/IGHV3-48/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/IGLC6/MYO10/IGKV2-30/ACTR3/CD226/IGHV4-34/IGLV7-43/CD247/IGKV2D-28/IGKV1-5/IGKV3-20/WIPF3/IGKV4-1/VAV2/WIPF1/LYN/IGKV3D-11/PAK1/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/IGLC2/IGHV3-7/VAV3/ELMO1/IGKV1-12/IGKV2-28/PTK2/IGHV4-59/ARPC2",72
"BP","GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","70/3706","139/17913",6.7140974754325e-15,1.57987878287292e-12,1.40805768917977e-12,"MYO1G/MYH2/IGLV1-51/IGLV3-25/NCKAP1L/HCK/IGHG4/IGHV1OR15-1/PTPRC/FCGR3A/FGR/IGHV3-13/IGKV1-17/IGHV2-70/PIK3CB/IGLV1-40/IGKV1-16/IGLV1-47/IGHG1/FCGR2A/PIK3R2/IGHV3-33/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/CD3G/IGLV2-14/IGHV1-69/IGKV1D-39/IGHG3/IGLV3-21/IGHV3-48/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/IGLC6/MYO10/IGKV2-30/ACTR3/IGHV4-34/IGLV7-43/CD247/IGKV2D-28/IGKV1-5/IGKV3-20/WIPF3/IGKV4-1/VAV2/WIPF1/LYN/IGKV3D-11/PAK1/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/IGLC2/IGHV3-7/VAV3/ELMO1/IGKV1-12/IGKV2-28/PTK2/IGHV4-59/ARPC2",70
"BP","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","70/3706","139/17913",6.7140974754325e-15,1.57987878287292e-12,1.40805768917977e-12,"MYO1G/MYH2/IGLV1-51/IGLV3-25/NCKAP1L/HCK/IGHG4/IGHV1OR15-1/PTPRC/FCGR3A/FGR/IGHV3-13/IGKV1-17/IGHV2-70/PIK3CB/IGLV1-40/IGKV1-16/IGLV1-47/IGHG1/FCGR2A/PIK3R2/IGHV3-33/IGLV6-57/IGKV1-39/IGLV3-19/IGHV4-39/IGLV1-44/CD3G/IGLV2-14/IGHV1-69/IGKV1D-39/IGHG3/IGLV3-21/IGHV3-48/IGLC3/IGLV2-23/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/IGLC6/MYO10/IGKV2-30/ACTR3/IGHV4-34/IGLV7-43/CD247/IGKV2D-28/IGKV1-5/IGKV3-20/WIPF3/IGKV4-1/VAV2/WIPF1/LYN/IGKV3D-11/PAK1/IGLV3-1/IGHV3-53/IGHV3-11/IGKV3D-20/IGLC2/IGHV3-7/VAV3/ELMO1/IGKV1-12/IGKV2-28/PTK2/IGHV4-59/ARPC2",70
"BP","GO:0002694","regulation of leukocyte activation","175/3706","492/17913",7.24699708144949e-15,1.64211585719659e-12,1.46352611625374e-12,"CDKN1A/RUNX1/IL10/TNFSF9/THBS1/SAMSN1/BCL2/ZFP36L1/IRF4/LILRB2/CR1/NOD2/EBI3/NCKAP1L/XCL1/RARA/TNFSF8/CCR7/PLSCR1/ITGB2/CST7/IL1RL1/IL4R/CEACAM1/PTPRC/PRKCQ/FCER1G/IL6/TBX21/PTPN22/HAVCR2/IGF1/FANCA/LAX1/NFKBIZ/FGR/IL1B/CLEC4G/TNFAIP3/IRF1/ADGRE2/CCL2/BTN2A2/ZC3H12A/MAP3K8/MZB1/LBP/CD86/TNFRSF1B/IKZF3/PTPN2/PELI1/AIF1/CD300LF/RUNX3/ADA/DUSP22/TLR4/HLA-G/LAG3/FGF10/CD84/JAK3/SLC7A2/CD1D/SLA2/IGFBP2/MNDA/TREM2/MAD2L2/KLRK1/SDC4/LST1/BCL6/BANK1/RASGRP1/GPR183/IL2/ZP3/LGALS3/HSPH1/FANCD2/TYROBP/HLA-F/TAC1/CCR2/TIGIT/GAB2/CNR2/ATP11C/IL27/ITGAM/NFKBID/CD300A/ARG1/ADAM8/MILR1/PDCD1/HMOX1/IL7/TSPAN32/ZAP70/LEP/HLA-DPB1/BPI/SLC46A2/TNFSF14/VCAM1/DLG1/CD55/CD28/VSIG4/MMP14/SMAD7/IL6ST/CD3E/AHR/C5AR1/IL2RA/PRKCZ/CD74/PAG1/CD226/STAT6/LILRB4/CD22/IL7R/SNX4/MERTK/ANXA1/LCK/CD2/HLA-DPA1/RAG1/PNP/CD38/VNN1/CD177/FGL1/IL1RL2/HES1/TOX/HSPD1/SCGB1A1/NFAM1/SOCS5/LYN/CEBPB/DOCK8/PAK1/UNC13D/TWSG1/RIPK2/HLA-E/METTL3/SOCS6/CD40LG/GRAP2/AXL/SPN/ATAD5/VAV3/SLAMF8/PRDX2/TNIP2/CLCF1/CD160/CD6/IL15/TNFRSF21/SIRPG/AGER/ABR/NKAP/CD81",175
"BP","GO:0051249","regulation of lymphocyte activation","149/3706","401/17913",1.2945628937683e-14,2.82861992288373e-12,2.5209908983909e-12,"CDKN1A/RUNX1/IL10/TNFSF9/SAMSN1/BCL2/ZFP36L1/IRF4/LILRB2/CR1/NOD2/EBI3/NCKAP1L/XCL1/RARA/TNFSF8/CCR7/IL4R/CEACAM1/PTPRC/PRKCQ/IL6/TBX21/PTPN22/HAVCR2/IGF1/FANCA/LAX1/NFKBIZ/IL1B/CLEC4G/TNFAIP3/IRF1/CCL2/BTN2A2/ZC3H12A/MAP3K8/MZB1/CD86/TNFRSF1B/IKZF3/PTPN2/PELI1/AIF1/RUNX3/ADA/DUSP22/TLR4/HLA-G/LAG3/FGF10/JAK3/CD1D/SLA2/IGFBP2/MNDA/MAD2L2/KLRK1/SDC4/LST1/BCL6/BANK1/RASGRP1/GPR183/IL2/ZP3/LGALS3/HSPH1/FANCD2/TYROBP/HLA-F/TAC1/CCR2/TIGIT/ATP11C/IL27/NFKBID/CD300A/ARG1/ADAM8/PDCD1/IL7/ZAP70/LEP/HLA-DPB1/SLC46A2/TNFSF14/VCAM1/DLG1/CD55/CD28/VSIG4/MMP14/SMAD7/IL6ST/CD3E/AHR/IL2RA/PRKCZ/CD74/PAG1/STAT6/LILRB4/CD22/IL7R/MERTK/ANXA1/LCK/CD2/HLA-DPA1/RAG1/PNP/CD38/VNN1/FGL1/IL1RL2/HES1/TOX/HSPD1/SCGB1A1/NFAM1/SOCS5/LYN/CEBPB/DOCK8/PAK1/TWSG1/RIPK2/HLA-E/METTL3/SOCS6/CD40LG/GRAP2/AXL/SPN/ATAD5/VAV3/SLAMF8/PRDX2/TNIP2/CLCF1/CD160/CD6/IL15/TNFRSF21/SIRPG/AGER/NKAP/CD81",149
